"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-09-21",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-09-23",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-09-25",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-09-27",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-09-28",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-10-01",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-10-02",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-10-04",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-10-05",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-10-07",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-10-08",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-10-09",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-10-11",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-10-14",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-10-15",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-10-16",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-10-17",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-10-18",,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-10-19",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-10-20",,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-10-21",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-10-22",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-10-23",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-10-24",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-10-25",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-10-27",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-10-28",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-10-29",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-10-30",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-10-31",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-11-02",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-11-03",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-11-04",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-11-05",,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-11-06",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-11-07",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-11-08",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-11-10",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-11-11",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-11-13",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-11-14",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-11-15",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-11-21",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-11-22",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-11-23",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-11-24",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-11-25",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-11-26",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-11-27",,,,,"0.08",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-11-29",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-11-30",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-12-03",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-12-06",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-12-07",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-12-08",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-12-09",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-12-10",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-12-11",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-12-13",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-12-14",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-12-15",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-12-16",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-12-17",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-12-18",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-12-19",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-12-21",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-12-22",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-12-23",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-12-24",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-12-25",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-12-26",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-12-27",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-12-28",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2017-12-29",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-01-02",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-01-03",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-01-04",,,,,"0.04",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-01-05",,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-01-06",,,,,"0.02",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-01-07",,,,,"0.01",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-01-08",,,,,"0.08",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-01-09",,,,,"0.53",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-01-10",,,,,"0.27",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-01-11",,,,,"0.01",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-01-12",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-01-15",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-01-16",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-01-17",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-01-22",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-01-23",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-01-24",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-01-26",,,,,"0.12",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-01-27",,,,,"0.03",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-01-28",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-01-29",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-01-30",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-02-01",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-02-02",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-02-04",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-02-06",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-02-07",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-02-08",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-02-12",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-02-13",,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-02-14",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-02-16",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-02-17",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-02-18",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-02-19",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-02-20",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-02-21",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-02-22",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-02-23",,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-02-24",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-02-27",,,,,"0.28",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-03-05",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-03-06",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-03-07",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-03-08",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-03-09",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-03-10",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-03-11",,,,,"0.13",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-03-13",,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-03-14",,,,,"0.07",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-03-15",,,,,"0.08",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-03-16",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-03-18",,,,,"0.04",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-03-19",,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-03-20",,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-03-21",,,,,"0.35",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-03-22",,,,,"0.53",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-03-23",,,,,"0.09",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-03-25",,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-03-26",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-03-27",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-04-02",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-04-03",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-04-04",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-04-05",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-04-06",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-04-07",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-04-08",,,,,"0.14",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-04-09",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-04-10",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-04-11",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-04-12",,,,,"0.02",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-04-15",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-04-16",,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-04-17",,,,,"0.06",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-04-19",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-04-21",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-04-22",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-04-23",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-04-24",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-04-25",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-04-26",,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,
"US1CAKN0017","WASCO 0.8 SSW, CA US","35.5831756591797","-119.348342895508","99.1","2018-05-01",,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,
